RECORDING_SESSION_LABEL	TRIAL_INDEX	CURRENT_MSG_TEXT	CURRENT_MSG_TIME	TRIAL_START_TIME	ScannerPulseTime	emotion
pilot07	8	Frame to be displayed 25	2544	8682449	8545161	Pleasant
pilot07	8	Frame to be displayed 26	2644	8682449	8545161	Pleasant
pilot07	8	Frame to be displayed 27	2744	8682449	8545161	Pleasant
pilot07	8	Frame to be displayed 28	2844	8682449	8545161	Pleasant
pilot07	8	Frame to be displayed 29	2945	8682449	8545161	Pleasant
pilot07	8	Frame to be displayed 30	3045	8682449	8545161	Pleasant
pilot07	8	Frame to be displayed 31	3145	8682449	8545161	Pleasant
pilot07	8	Frame to be displayed 32	3244	8682449	8545161	Pleasant
pilot07	8	Frame to be displayed 33	3344	8682449	8545161	Pleasant
pilot07	8	Frame to be displayed 34	3445	8682449	8545161	Pleasant
pilot07	8	Frame to be displayed 35	3545	8682449	8545161	Pleasant
pilot07	8	Frame to be displayed 36	3645	8682449	8545161	Pleasant
pilot07	8	Frame to be displayed 37	3745	8682449	8545161	Pleasant
pilot07	8	Frame to be displayed 38	3845	8682449	8545161	Pleasant
pilot07	8	Frame to be displayed 39	3946	8682449	8545161	Pleasant
pilot07	8	Frame to be displayed 40	4046	8682449	8545161	Pleasant
pilot07	8	Frame to be displayed 41	4146	8682449	8545161	Pleasant
pilot07	8	Frame to be displayed 42	4246	8682449	8545161	Pleasant
pilot07	8	Frame to be displayed 43	4329	8682449	8545161	Pleasant
pilot07	8	Frame to be displayed 44	4430	8682449	8545161	Pleasant
pilot07	8	Frame to be displayed 45	4529	8682449	8545161	Pleasant
pilot07	8	Frame to be displayed 46	4629	8682449	8545161	Pleasant
pilot07	8	Frame to be displayed 47	4729	8682449	8545161	Pleasant
pilot07	8	Frame to be displayed 48	4829	8682449	8545161	Pleasant
pilot07	8	Frame to be displayed 49	4930	8682449	8545161	Pleasant
pilot07	8	Frame to be displayed 50	5030	8682449	8545161	Pleasant
pilot07	8	Frame to be displayed 51	5130	8682449	8545161	Pleasant
pilot07	8	Frame to be displayed 52	5230	8682449	8545161	Pleasant
pilot07	8	Frame to be displayed 53	5331	8682449	8545161	Pleasant
pilot07	8	Frame to be displayed 54	5430	8682449	8545161	Pleasant
pilot07	8	Frame to be displayed 55	5530	8682449	8545161	Pleasant
pilot07	8	Frame to be displayed 56	5630	8682449	8545161	Pleasant
pilot07	8	Frame to be displayed 57	5730	8682449	8545161	Pleasant
pilot07	8	Frame to be displayed 58	5831	8682449	8545161	Pleasant
pilot07	8	Frame to be displayed 59	5931	8682449	8545161	Pleasant
pilot07	8	Frame to be displayed 60	6031	8682449	8545161	Pleasant
pilot07	8	Frame to be displayed 61	6131	8682449	8545161	Pleasant
pilot07	8	Frame to be displayed 62	6214	8682449	8545161	Pleasant
pilot07	8	Frame to be displayed 63	6315	8682449	8545161	Pleasant
pilot07	8	Frame to be displayed 64	6415	8682449	8545161	Pleasant
pilot07	8	Frame to be displayed 65	6515	8682449	8545161	Pleasant
pilot07	8	Frame to be displayed 66	6615	8682449	8545161	Pleasant
pilot07	8	Frame to be displayed 67	6714	8682449	8545161	Pleasant
